EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
550.8,15.668897,1,2232,695.7405681610107,616231,0.0,2.436676,0.8461087197065353,0.011781441,0.05954647,0.05954647
539.05,15.358086,1,2233,696.9054546356201,616761,0.0,2.202089,0.863070011138916,0.011279259,0.057842012,0.057842012
550.65,15.690389,1,2234,698.0689282417297,617529,0.0,2.3830674,0.9811372440308332,0.011028234,0.06113649,0.06113649
570.7,16.232687,2,2236,699.2127079963684,619053,0.0,2.4473758,0.6198731362819672,0.009766925,0.038415674,0.038415674
567.5,16.097626,2,2238,700.3636989593506,619992,0.0,2.5041916,0.8779580295085907,0.010924151,0.061660055,0.061660055
581.15,16.45084,1,2239,701.5274050235748,620992,0.0,2.4034543,0.06945914030075073,0.010957361,0.040912226,0.040912226
594.725,16.822088,2,2241,702.6379606723785,622432,0.0,2.4290257,0.639952540397644,0.00996278,0.038099825,0.038099825
601.125,16.988226,1,2242,703.8274800777435,622963,0.0,2.3764966,0.7037973701953888,0.0133152865,0.05339442,0.05339442
617.6,17.458378,2,2244,704.975266456604,624174,0.0,2.363524,0.9325479343533516,0.010611639,0.069969475,0.069969475
622.425,17.5808,2,2246,706.0841221809387,625532,0.0,2.2540402,0.9855409972369671,0.010222977,0.050784543,0.050784543
620.475,17.519564,1,2247,707.1760399341583,625963,0.0,2.310811,0.9766608122736216,0.010998583,0.06558513,0.06558513
637.025,17.963978,2,2249,708.3592970371246,627490,0.0,2.4233785,0.637893408536911,0.010739718,0.038733557,0.038733557
653.1,18.385609,1,2250,709.5343372821808,628490,0.0,2.4356892,0.07422322034835815,0.011224031,0.04965575,0.04965575
668.6,18.827179,1,2251,710.6681227684021,629418,0.0,2.2720416,0.8876088112592697,0.010313486,0.057066306,0.057066306
676.175,19.033812,1,2252,711.8107054233551,630028,0.0,2.3002706,0.9559635035693645,0.0102997925,0.057356518,0.057356518
678.225,19.083809,2,2254,713.0170810222626,631358,0.0,2.2999144,0.6107592582702637,0.011099944,0.042489,0.042489
668.95,18.855267,2,2256,714.1919414997101,632496,0.0,2.2038121,0.8561896085739136,0.012003498,0.060259316,0.060259316
650.025,18.351028,2,2258,715.336923122406,633171,0.0,2.2741303,0.970686411485076,0.01064853,0.056985866,0.056985866
648.65,18.328732,3,2261,716.4902124404907,634563,0.0,2.20148,0.9867829084396362,0.011726432,0.066984154,0.066984154
664.9,18.762634,1,2262,717.608859539032,635563,0.0,2.4362042,0.0034466981887817383,0.011446069,0.03472453,0.03472453
666.5,18.772131,1,2263,718.7227001190186,636003,0.0,2.392856,-0.0595778226852417,0.013321824,0.05094653,0.05094653
674.125,18.979565,1,2264,719.8775041103363,637003,0.0,2.4224396,0.02908790111541748,0.010640189,0.039259523,0.039259523
697.625,19.617037,2,2266,720.9956202507019,638779,0.0,2.4267528,0.7929347604513168,0.010423966,0.04398708,0.04398708
670.5,18.892159,2,2268,722.1180839538574,639694,0.0,2.315599,0.8839255273342133,0.0043965452,0.04130876,0.04130876
660.4,18.642067,1,2269,723.2753326892853,640290,0.0,2.3660686,0.9443575702607632,0.011751491,0.057643,0.057643
661.375,18.688665,2,2271,724.4458675384521,641733,0.0,2.3682866,0.8401304334402084,0.010520979,0.05829631,0.05829631
656.65,18.53327,2,2273,725.583863735199,643027,0.0,2.4754639,0.5665042996406555,0.010983782,0.038981605,0.038981605
662.45,18.646729,1,2274,726.7186694145203,644027,0.0,2.4843667,-0.23129451274871826,0.010321416,0.04658597,0.04658597
655.8,18.475796,1,2275,727.8919031620026,644761,0.0,2.3836544,0.924128033220768,0.011211909,0.054612122,0.054612122
652.05,18.378403,2,2277,729.0328469276428,645899,0.0,2.2362773,0.9797455538064241,0.011383863,0.066959515,0.066959515
671.525,18.979788,1,2278,730.1568105220795,646853,0.0,2.2612538,0.9832115098834038,0.012922106,0.058919802,0.058919802
637.875,18.086206,2,2280,731.3132901191711,647507,0.0,2.3838458,0.9811999686062336,0.009947076,0.0631716,0.0631716
653.25,18.511196,2,2282,732.4536542892456,649093,0.0,2.363084,0.5853434205055237,0.011022342,0.04154446,0.04154446
658.075,18.63399,1,2283,733.5775830745697,650093,0.0,2.38562,0.040077924728393555,0.010075847,0.034626007,0.034626007
672.975,19.03184,1,2284,734.724249124527,651093,0.0,2.4510512,0.2304936647415161,0.009830268,0.04570646,0.04570646
664.575,18.81113,1,2285,735.8630475997925,651757,0.0,2.3806279,0.9175944328308105,0.010858114,0.051549442,0.051549442
673.375,19.057333,2,2287,737.0332007408142,652898,0.0,2.323513,0.9546079151332378,0.011908904,0.068464324,0.068464324
662.75,18.756233,2,2289,738.1922087669373,654000,0.0,2.4482424,0.9705740306526423,0.011922437,0.059566695,0.059566695
662.75,18.758438,1,2290,739.366779088974,655000,0.0,2.5213404,-0.005129694938659668,0.01044517,0.0360725,0.0360725
631.9,17.899094,3,2293,740.6425585746765,656304,0.0,2.3839521,0.6993870735168457,0.0090943035,0.045078848,0.045078848
646.525,18.312916,1,2294,741.8012406826019,657219,0.0,2.4212043,0.7528054863214493,0.010805036,0.04588653,0.04588653
657.05,18.570208,1,2295,742.9627509117126,658219,0.0,2.5140884,0.14533108472824097,0.010431515,0.053193033,0.053193033
652.875,18.453318,3,2298,744.1304416656494,659286,0.0,2.2833116,0.9775006026029587,0.013268829,0.08287698,0.08287698
650.4,18.347717,2,2300,745.2890765666962,660269,0.0,2.4898896,0.9533312171697617,0.009804248,0.053481296,0.053481296
642.175,18.131773,2,2302,746.4706137180328,661250,0.0,2.3621738,0.97682792134583,0.01080385,0.06260003,0.06260003
629.25,17.827305,2,2304,747.606115102768,662173,0.0,2.4161177,0.984710855409503,0.012015749,0.06847102,0.06847102
602.425,17.099041,3,2307,748.7853467464447,663481,0.0,2.3173702,0.9879252761602402,0.00994328,0.061496694,0.061496694
603.15,17.138836,2,2309,749.9173774719238,664416,0.0,2.302062,0.9850575821474195,0.0112148225,0.068496235,0.068496235
585.95,16.677197,2,2311,751.1015107631683,665171,0.0,2.4193377,0.9749779887497425,0.009885224,0.09400596,0.09400596
563.925,16.133574,3,2314,752.3019559383392,666584,0.0,2.346585,0.9917320962995291,0.0106738405,0.06569341,0.06569341
548.325,15.710108,2,2316,753.4889035224915,667519,0.0,2.4250054,0.9908516984432936,0.010792465,0.059315823,0.059315823
543.975,15.588678,2,2318,754.680150270462,668612,0.0,2.3098419,0.9908417891710997,0.010976162,0.08915205,0.08915205
545.175,15.625026,2,2320,755.8427696228027,669314,0.0,2.329016,0.9920417126268148,0.011606325,0.0636586,0.0636586
510.0,14.689032,3,2323,756.9755988121033,670493,0.0,2.3130836,0.9936895901337266,0.010154032,0.05279773,0.05279773
477.925,13.808096,3,2326,758.1533784866333,671641,0.0,2.3277857,0.9929691506549716,0.012626979,0.10062751,0.10062751
478.725,13.82814,1,2327,759.3207461833954,672047,0.0,2.3852868,0.9915348188951612,0.010875218,0.053668108,0.053668108
468.55,13.563881,3,2330,760.4681549072266,673742,0.0,2.421783,0.6860095858573914,0.011716096,0.05450693,0.05450693
471.35,13.683438,1,2331,761.6632692813873,674370,0.0,2.3180652,0.5427798926830292,0.010364969,0.044512816,0.044512816
485.575,14.062938,2,2333,762.8282821178436,675727,0.0,2.2930522,0.635282963514328,0.010311993,0.045569763,0.045569763
487.7,14.0887985,1,2334,763.9917109012604,676727,0.0,2.3113878,0.04776066541671753,0.010719383,0.041859064,0.041859064
483.525,14.017359,1,2335,765.1697759628296,677560,0.0,2.1870444,0.8792622685432434,0.013234206,0.048881438,0.048881438
484.025,14.038309,1,2336,766.2914986610413,677995,0.0,2.3087678,0.9797140751034021,0.013848778,0.073266394,0.073266394
500.3,14.4779005,1,2337,767.4227118492126,678995,0.0,2.2810948,0.48526376485824585,0.010936497,0.048078656,0.048078656
507.6,14.6975765,2,2339,768.5175588130951,680266,0.0,2.3123534,0.5428393483161926,0.01098708,0.058168177,0.058168177
523.4,15.158475,1,2340,769.6165180206299,681205,0.0,2.250249,0.8823402300477028,0.01147862,0.08431625,0.08431625
533.675,15.432696,3,2343,770.7467803955078,682969,0.0,2.4189448,0.6791927516460419,0.010457575,0.042205855,0.042205855
544.9,15.729904,1,2344,771.9198043346405,683969,0.0,2.3318682,-0.3159339427947998,0.011073185,0.04136422,0.04136422
550.7,15.888657,2,2346,773.043785572052,685002,0.0,2.4082546,0.9294005185365677,0.010557482,0.062718704,0.062718704
543.65,15.672014,1,2347,774.1921105384827,685227,0.0,2.4580376,0.9504263922572136,0.013774525,0.060444638,0.060444638
558.075,16.033672,1,2348,775.3345143795013,686227,0.0,2.4352226,0.03240305185317993,0.010915919,0.029934945,0.029934945
568.75,16.295185,3,2351,776.522885799408,687921,0.0,2.3851173,0.6669623553752899,0.0038326904,0.034134544,0.034134544
563.6,16.154636,2,2353,777.7103431224823,688609,0.0,2.3572853,0.93695168197155,0.010916905,0.053694565,0.053694565
575.625,16.4678,1,2354,778.867725610733,689609,0.0,2.3549638,0.11315709352493286,0.014019774,0.04707162,0.04707162
583.525,16.689594,1,2355,780.0652236938477,690298,0.0,2.3027585,0.9298368766903877,0.0105466265,0.056626502,0.056626502
582.0,16.551498,4,2359,781.4501841068268,692221,0.0,2.453157,0.7808640599250793,0.011513034,0.04772412,0.04772412
