# {"t_start": 1554704818.182025, "env_id": "Hopper-v2"} 
r,l,t
439.922093,149,147.242543
433.387258,145,147.3905
433.612177,147,147.537281
421.02299,141,147.677714
422.375494,142,147.814108
440.002361,149,148.098064
433.849611,146,148.238856
427.327982,144,148.376171
429.545107,144,148.511319
444.050805,152,148.654107
444.460917,153,148.803761
438.260397,147,148.949314
426.414609,147,149.241961
444.434518,149,149.388843
441.562612,149,149.536397
429.713798,146,149.680874
434.768923,146,149.829865
430.00305,145,149.979585
431.738004,145,150.128125
430.966603,146,150.415968
434.386629,146,150.557532
414.664726,141,150.689759
439.531484,149,150.829053
427.239381,145,150.974894
435.796185,148,151.119363
445.898495,151,151.268471
445.283895,152,151.568536
439.611876,149,151.724604
443.89887,151,151.88331
429.731012,145,152.034528
422.529763,141,152.180371
433.834949,147,152.325937
440.506105,149,152.476753
432.462422,145,152.788173
440.168826,149,152.942043
442.974791,149,153.097632
431.160724,145,153.245922
445.919847,150,153.399199
451.841984,153,153.557719
437.119444,148,153.714775
437.78185,149,154.025162
438.73082,149,154.170823
437.382573,148,154.310063
443.448214,147,154.44557
446.575518,151,154.591844
438.547357,147,154.744619
436.585423,148,154.897864
431.017643,146,155.207797
436.33245,146,155.358682
441.808066,150,155.51224
440.429333,148,155.664577
437.306883,147,155.814074
453.22109,152,155.968853
450.635101,153,156.285397
448.342176,153,156.44472
434.807113,145,156.587493
445.515633,150,156.730748
440.71916,148,156.877152
448.169002,150,157.034295
446.378965,150,157.191285
452.516155,152,157.489945
411.808291,144,157.630827
448.772387,151,157.776593
440.920394,148,157.919466
432.401975,146,158.061327
456.665183,156,158.213183
439.685339,149,158.357071
443.876024,150,158.655866
455.477805,154,158.802779
444.996035,148,158.93872
426.986149,146,159.074053
450.055837,152,159.225861
434.117727,147,159.380081
449.364092,151,159.535372
429.385277,145,159.834528
432.315215,145,159.983589
450.279589,151,160.13828
448.320812,151,160.293777
450.879857,154,160.453867
446.837671,151,160.614121
445.591895,150,160.769013
432.295189,145,161.068494
449.84095,151,161.224864
447.833406,152,161.382551
449.431995,152,161.535391
454.61588,154,161.686461
440.610351,151,161.834956
440.853053,149,161.980424
442.919593,149,162.270807
443.491643,151,162.418582
433.178729,145,162.566212
435.708275,148,162.722708
434.316021,147,162.875202
447.347899,151,163.028513
442.607608,149,163.183884
454.48532,154,163.48596
444.946771,149,163.638122
447.924874,150,163.791394
454.551025,154,163.948201
440.011483,148,164.099512
447.778365,151,164.253326
446.002183,151,164.55569
434.8261,147,164.696311
435.797617,146,164.845208
447.46096,150,164.998355
436.185681,148,165.151503
451.558179,153,165.310324
451.593508,151,165.469658
453.092049,155,165.775301
437.72773,150,165.92205
432.865607,145,166.058665
446.140881,151,166.230275
439.525276,148,166.416618
440.81285,149,166.604252
456.555245,153,166.797337
449.772584,152,167.123358
454.330647,153,167.282933
446.035798,150,167.436616
448.922531,151,167.591373
448.537532,151,167.746576
444.122455,150,167.900401
440.756392,148,168.051764
446.304842,150,168.368639
442.155891,149,168.522402
448.906631,149,168.674779
443.608005,150,168.827605
454.960333,152,168.980062
443.047675,147,169.128479
434.928481,147,169.270899
442.556424,148,169.570253
461.897991,154,169.721525
446.233586,150,169.873219
445.753421,149,170.02536
442.127464,146,170.176022
439.872273,148,170.327664
443.059105,148,170.620867
452.374528,151,170.776112
451.144198,151,170.926971
452.749232,152,171.076609
449.532948,150,171.227093
432.755616,145,171.365159
451.438465,150,171.511524
446.91048,149,171.798476
453.185299,153,171.949635
445.475191,149,172.099427
442.209524,148,172.243878
450.644287,153,172.396397
444.480319,148,172.540972
450.836543,151,172.690619
455.609977,151,172.980957
449.695537,149,173.127022
444.981867,148,173.27471
433.717509,146,173.424348
440.650328,147,173.575469
449.666714,150,173.728799
455.426574,153,173.885931
442.68712,149,174.178753
455.885847,155,174.335157
448.51401,149,174.487031
466.247374,154,174.649683
449.657725,157,174.816337
452.860419,151,174.97515
457.577694,153,175.136421
458.393508,154,175.450262
451.176867,151,175.604385
460.475617,155,175.766096
456.539902,152,175.924316
458.501454,152,176.079767
442.436183,147,176.229816
445.38111,150,176.535145
466.117315,156,176.69209
459.221152,154,176.838563
456.127503,151,176.980266
450.069128,151,177.132683
437.076623,147,177.278568
445.737861,148,177.425655
451.480461,150,177.721957
347.667106,126,177.850954
445.403231,149,178.000224
447.233081,149,178.1477
456.941186,154,178.301738
377.794556,133,178.43049
454.147965,152,178.586753
449.174462,150,178.894732
456.048084,152,179.045026
445.563324,149,179.201804
448.406607,149,179.352382
452.287493,154,179.503666
455.136942,152,179.661488
453.875087,152,179.821957
446.467822,150,180.10164
439.243611,147,180.251758
449.788234,152,180.406399
454.240232,150,180.562052
446.786867,150,180.714298
446.767577,150,180.870716
472.53283,159,181.030564
445.757386,149,181.314048
452.429283,151,181.463165
443.437313,148,181.60698
453.25465,154,181.75944
442.367686,149,181.906368
436.550757,149,182.061703
461.365039,154,182.220723
442.101021,146,182.51729
439.58566,145,182.658602
451.023282,150,182.809142
443.100613,147,182.955936
452.918043,152,183.113466
437.048425,149,183.264797
453.817449,153,183.418788
450.398144,150,183.733583
436.955311,146,183.885895
453.092665,151,184.042281
444.948993,150,184.197732
461.019464,155,184.355186
256.796845,103,184.461468
444.382204,148,184.613891
435.773948,146,184.925122
442.849006,146,185.078275
452.219826,155,185.23832
454.679128,151,185.390562
460.470653,157,185.54659
449.079296,151,185.696407
446.062697,148,185.986596
456.882195,153,186.137735
449.272177,150,186.285645
448.99187,151,186.43291
442.589847,147,186.57949
446.163746,148,186.7273
447.465143,150,186.875394
460.217897,153,187.172786
444.102092,147,187.324347
442.337329,147,187.47528
435.84379,145,187.627471
450.724605,150,187.786495
447.779105,151,187.944153
452.092132,151,188.098039
467.546222,155,188.405601
450.341052,150,188.55592
441.888058,148,188.708824
464.335658,153,188.866942
445.695332,149,189.017086
447.617659,148,189.165104
452.569557,151,189.313688
456.823213,154,189.618641
457.804959,153,189.778169
454.910311,151,189.930586
453.070594,150,190.076943
438.191597,146,190.218094
436.111212,145,190.358181
431.57706,148,190.500761
445.65448,149,190.78287
454.29781,150,190.930524
454.90279,152,191.082253
464.096213,155,191.236175
449.013577,148,191.377896
443.228228,148,191.522746
465.787068,155,191.671607
437.353287,148,191.955692
468.034774,154,192.107644
448.083838,152,192.256211
464.190822,155,192.411829
453.459199,151,192.570139
457.113014,153,192.72673
449.967121,150,193.03284
463.838757,155,193.19338
451.683783,149,193.349626
453.678186,152,193.510026
447.262457,150,193.666713
460.548563,155,193.81813
451.128192,152,193.966801
452.245139,151,194.278443
456.96181,152,194.429527
448.315914,152,194.583436
445.679956,152,194.743059
449.226408,149,194.894898
448.628892,149,195.044152
456.204602,152,195.200193
466.64739,156,195.51378
455.185207,151,195.671777
449.665914,152,195.824535
453.923549,153,195.974589
456.05509,150,196.120299
450.410022,151,196.277916
447.531077,149,196.429578
434.573781,148,196.73137
459.979516,154,196.885603
448.1066,150,197.026978
452.00568,150,197.172078
451.87317,150,197.314425
457.688187,152,197.457086
457.256407,153,197.734879
463.345165,153,197.881092
479.034941,159,198.043509
450.947595,148,198.194331
454.650514,151,198.344951
453.797106,151,198.496426
484.825999,158,198.660256
453.731379,152,198.959261
466.18811,154,199.116816
465.811387,155,199.275979
463.527236,154,199.433633
459.310608,154,199.593105
457.18399,159,199.75614
444.272113,151,199.91102
489.708493,159,200.226018
468.639061,156,200.385562
461.982363,152,200.541716
458.995685,151,200.697037
453.583587,154,200.855143
460.088444,154,201.013667
449.998505,149,201.3279
360.148723,127,201.460757
451.838094,149,201.613871
452.768543,150,201.768516
453.581532,152,201.924417
341.596964,124,202.052645
448.607291,149,202.207149
475.890167,155,202.365928
458.720865,152,202.673295
458.132704,152,202.834301
451.407111,149,202.991606
468.897461,156,203.156432
469.917896,156,203.320333
463.632525,154,203.48439
456.817921,154,203.808148
450.230053,149,203.960903
468.473914,156,204.121093
465.976303,152,204.275349
461.999524,153,204.431594
463.583672,153,204.587828
459.505193,153,204.744886
447.408215,147,205.043115
447.413299,148,205.191129
462.196077,152,205.342589
464.125963,153,205.493351
450.685508,150,205.637601
472.069753,154,205.785563
441.173331,147,205.926989
456.928487,149,206.205187
467.520689,154,206.351265
466.551819,155,206.496945
447.848812,148,206.641063
453.446036,154,206.796112
470.02126,157,206.955853
438.647163,146,207.241585
460.664672,151,207.390628
459.430967,153,207.546557
474.482598,157,207.707363
465.000877,152,207.86659
449.97981,150,208.024538
463.415139,157,208.190186
482.916132,157,208.483006
460.693726,155,208.626791
474.397687,157,208.772264
452.950936,151,208.901636
450.651669,149,209.032027
381.327034,135,209.155849
455.53247,152,209.287035
467.484975,155,209.547379
452.402123,152,209.700285
463.974019,154,209.855
442.809529,147,210.002651
478.802848,157,210.158657
466.929993,154,210.314308
462.544903,152,210.463846
465.936821,153,210.769542
453.140807,152,210.918138
485.038994,159,211.07956
464.045703,155,211.238061
457.774161,150,211.387222
450.365859,150,211.533419
469.085571,156,211.836771
467.738947,153,211.990273
480.756826,160,212.150446
454.813618,152,212.304112
456.904951,150,212.452504
434.990514,150,212.599864
474.525833,157,212.754084
454.168335,151,213.046979
468.918826,156,213.205561
450.314828,149,213.356291
458.578276,153,213.517412
451.232018,149,213.674131
460.134046,151,213.83363
461.763682,153,213.994963
460.265909,152,214.29674
461.134286,153,214.450267
471.966027,155,214.610078
443.985088,148,214.761533
461.945613,152,214.916595
457.686616,152,215.072235
466.63003,155,215.376194
466.846706,153,215.527328
459.916381,152,215.675441
464.490375,151,215.832052
463.816956,153,215.991263
460.619832,152,216.148065
465.318602,154,216.306887
464.485187,154,216.605161
467.470405,154,216.751256
474.894761,157,216.899293
445.027403,149,217.053023
487.761268,158,217.215452
468.390893,155,217.372207
451.618296,149,217.522661
450.644889,150,217.832406
459.94634,152,217.987655
463.115841,153,218.140897
483.866407,160,218.295616
489.214306,159,218.452597
500.477838,163,218.623734
447.72624,149,218.937281
466.78633,152,219.091756
452.812435,148,219.244472
491.217915,159,219.402462
484.284315,157,219.561664
474.870507,156,219.72401
481.051317,159,219.891908
460.058141,151,220.206965
456.271806,152,220.361708
479.787502,156,220.521656
476.392923,157,220.681247
475.909501,155,220.839068
487.308592,158,220.997867
467.954334,156,221.151345
468.303546,152,221.455807
549.484218,175,221.63423
476.196322,157,221.795514
487.599745,159,221.959839
451.164928,150,222.112892
467.470899,155,222.266351
486.632683,159,222.564824
518.028969,168,222.732859
499.798153,162,222.897994
465.896093,151,223.05318
480.998784,156,223.213288
460.095782,152,223.367241
476.865974,156,223.525788
487.208283,160,223.839803
469.956439,155,224.001106
493.257237,160,224.165617
477.977962,155,224.320036
471.796455,154,224.47707
473.652916,155,224.632319
485.987585,156,224.952485
561.177182,179,225.129596
509.868221,165,225.291228
517.535312,166,225.458559
466.865538,153,225.614726
494.768622,159,225.768286
476.889354,157,226.059356
485.281925,158,226.218543
533.457988,173,226.382608
487.125841,159,226.541472
461.940905,152,226.700463
565.590742,179,226.876963
500.63369,161,227.043489
507.552325,172,227.356246
494.512352,162,227.510849
505.770714,164,227.668322
518.262259,169,227.828488
521.447033,169,227.994701
476.703292,157,228.155377
492.604094,160,228.471188
565.083424,183,228.665798
474.670292,156,228.830878
527.265922,172,229.016737
565.674439,180,229.211443
547.002461,177,229.401177
484.234253,159,229.735008
491.987396,161,229.899603
492.98507,160,230.07026
488.921445,161,230.236622
478.081986,158,230.397775
528.052031,169,230.56295
506.821973,165,230.866338
478.923193,156,231.02887
547.619881,174,231.207826
508.9176,164,231.372788
502.08977,160,231.535392
509.71953,162,231.698065
486.318127,163,232.008403
506.442669,164,232.166616
496.705351,165,232.321447
505.818331,168,232.48488
499.93619,161,232.649058
547.388631,173,232.823793
495.976256,163,232.990297
598.821971,188,233.320398
517.137244,166,233.480079
535.978813,174,233.639137
566.068581,180,233.821307
486.405627,158,233.98405
507.312797,163,234.143822
565.22386,180,234.477168
483.116992,160,234.641554
503.381533,164,234.810442
546.107021,178,234.994477
582.043578,185,235.183914
544.325708,176,235.521681
500.59024,162,235.688197
590.765132,187,235.879723
509.042699,163,236.046444
553.79095,178,236.229169
562.164061,180,236.412875
565.943946,179,236.763152
592.872272,189,236.962498
564.024344,180,237.150282
551.127263,177,237.332721
604.746345,192,237.532664
519.366968,166,237.705881
568.03203,178,238.053179
559.605527,180,238.237608
574.151387,187,238.429533
511.574947,169,238.604782
499.023908,161,238.770065
564.181271,184,238.963161
514.518991,172,239.290499
581.984842,187,239.482672
495.73619,164,239.65201
573.585233,184,239.846352
582.448539,185,240.046621
563.060233,181,240.241635
595.584306,188,240.592713
619.463599,197,240.7934
566.378021,180,240.982497
603.499506,190,241.171535
602.226658,190,241.363588
590.291707,188,241.712035
586.57971,186,241.891538
633.548149,200,242.094047
584.33122,190,242.286283
595.859364,188,242.470245
613.623818,194,242.814549
563.659418,181,242.994984
608.971347,191,243.24322
614.71611,194,243.49027
550.371537,175,243.718021
552.613212,179,243.953193
570.560624,183,244.292954
346.612775,129,244.416621
594.531879,186,244.59472
578.03927,185,244.768627
581.695353,184,244.937598
571.903567,184,245.129128
590.929664,188,245.488249
575.004345,185,245.681703
587.610199,189,245.876123
574.328599,185,246.06423
309.530417,119,246.180888
621.130797,195,246.365598
563.910191,181,246.687704
561.219324,180,246.863966
603.464444,191,247.052185
592.926965,189,247.235523
286.531726,113,247.347538
577.508476,187,247.675954
586.00801,186,247.865434
577.404527,184,248.052168
537.457434,172,248.22226
573.305287,185,248.410042
345.066599,131,248.54327
589.101199,185,248.868057
586.944535,188,249.056885
545.979133,177,249.232736
585.134738,184,249.416358
531.364811,176,249.59409
506.612308,163,249.754921
593.823679,188,250.083795
583.456317,181,250.263054
585.098946,185,250.449845
462.426156,158,250.606784
583.962582,189,250.793418
587.674682,188,250.980179
579.987648,186,251.301194
631.066418,195,251.496233
512.346392,165,251.654601
569.209025,182,251.83545
571.066143,181,252.016062
603.594576,191,252.357907
608.578554,190,252.548812
586.719684,186,252.738827
584.819753,184,252.928452
580.545044,184,253.118191
575.993555,183,253.299997
586.537961,185,253.635075
532.469286,172,253.811667
492.085332,161,253.975431
566.005265,183,254.160841
534.362181,172,254.334411
517.737917,172,254.510238
592.689233,191,254.865926
612.749962,191,255.061712
563.77443,181,255.248419
586.391711,188,255.440184
589.378321,187,255.630712
593.747857,188,255.987847
572.994009,184,256.180562
600.484343,189,256.373469
617.134151,194,256.575278
274.011873,109,256.687365
627.266155,197,256.891824
638.235663,198,257.25671
551.638207,180,257.44385
574.505343,185,257.634012
537.35097,170,257.809588
584.571276,183,257.9963
551.010623,176,258.178331
597.544563,189,258.527469
607.13175,193,258.724084
555.510585,178,258.90358
572.852882,182,259.088528
619.330132,194,259.279516
614.307277,193,259.628414
601.023123,190,259.824491
552.254079,180,260.010801
589.896281,187,260.20387
621.772033,198,260.407042
629.1811,196,260.749506
607.689008,192,260.942551
556.263757,187,261.128284
616.313981,193,261.309442
591.755727,190,261.485332
647.389312,201,261.687413
621.21008,193,262.016746
669.294361,207,262.225131
599.495908,188,262.410276
606.780016,193,262.602618
605.116672,189,262.792038
539.032228,171,263.108514
592.973813,187,263.297073
659.368834,207,263.505354
550.130906,179,263.683765
574.934491,189,263.873484
634.214997,198,264.21533
643.09821,205,264.418788
645.757747,201,264.616738
648.895746,206,264.819504
660.949419,206,265.023354
546.627562,174,265.196484
623.66793,194,265.535466
677.866583,211,265.737813
652.633118,200,265.929828
606.816961,191,266.113925
648.051582,201,266.307254
570.09779,181,266.631054
329.007946,124,266.750913
621.742421,193,266.939296
617.75065,199,267.130599
658.820528,207,267.329722
639.140921,197,267.670786
652.176094,202,267.871339
611.907794,194,268.064575
636.220156,200,268.263802
551.666134,175,268.439216
608.692176,192,268.630271
614.232074,195,268.970997
649.41466,203,269.178705
666.250678,209,269.393547
624.900256,194,269.593754
616.673653,196,269.794579
598.337279,188,270.131608
601.662295,194,270.32585
682.396733,214,270.542406
626.681011,194,270.741268
673.393131,210,270.953743
611.121225,193,271.296724
604.418961,194,271.492073
661.555446,207,271.700111
632.311304,196,271.8962
529.805404,177,272.075456
649.317614,201,272.41808
668.473824,206,272.6271
587.324889,193,272.821457
601.682247,189,273.011236
637.408584,200,273.213644
564.745332,187,273.542571
617.541809,193,273.738634
675.366261,213,273.954115
622.26619,197,274.155843
661.122612,204,274.363311
662.549104,206,274.570585
603.989966,191,274.904679
625.534647,196,275.100007
660.384348,206,275.307253
634.625077,198,275.508572
637.76403,199,275.701078
657.64798,206,276.04386
642.671537,200,276.251215
646.834792,203,276.459078
637.044345,200,276.656527
661.626724,205,276.867497
559.261484,188,277.220051
703.662048,217,277.443463
678.459058,212,277.653379
664.600708,211,277.867039
656.028726,207,278.076017
424.340605,150,278.376869
623.394628,196,278.576804
644.891264,204,278.781283
657.205295,207,278.995917
689.220823,215,279.214495
642.769747,199,279.556835
693.398117,215,279.77557
592.629854,188,279.966645
706.643851,220,280.191507
604.735558,192,280.388224
687.341065,213,280.746429
659.896114,206,280.956883
627.882345,199,281.158728
608.587352,194,281.357428
683.528394,213,281.576684
680.639021,210,281.93639
676.091726,208,282.140297
665.905583,205,282.347578
699.275833,218,282.564181
707.426595,217,282.78023
663.125672,210,283.125542
596.435712,192,283.317783
636.578891,206,283.518569
678.714231,208,283.71484
699.790481,214,283.923356
666.027451,207,284.280692
650.909982,208,284.486135
669.383384,210,284.699679
679.184125,211,284.919826
582.963533,184,285.095138
707.046985,215,285.454839
669.380191,209,285.672665
707.290862,217,285.896115
694.775327,217,286.121793
618.10997,198,286.324507
581.198466,193,286.676819
677.417334,211,286.895924
643.665267,202,287.100796
694.513842,217,287.320331
659.937394,212,287.531079
698.669647,217,287.906502
727.232193,225,288.127519
682.503802,210,288.350052
703.093206,216,288.572479
597.616906,190,288.908354
673.280302,214,289.123477
706.577624,221,289.342571
702.997401,218,289.561201
665.201125,209,289.773754
638.28917,203,290.1354
685.922013,213,290.336967
693.589726,218,290.553794
700.830585,220,290.78572
699.347913,217,291.013379
699.564315,216,291.390052
669.625345,207,291.590137
667.484685,211,291.794223
727.437632,225,292.012893
660.231938,212,292.224056
693.056642,219,292.601509
696.105443,222,292.83586
741.32428,227,293.073317
685.502716,215,293.292703
726.958198,221,293.643432
720.337279,220,293.861163
731.417557,224,294.0755
688.920664,215,294.283605
711.479243,220,294.503632
723.963852,218,294.886305
674.510836,210,295.092538
709.530984,219,295.313387
691.895345,216,295.52999
686.866143,212,295.751822
649.629827,207,296.127794
701.208273,219,296.352145
675.426288,217,296.576209
683.019276,213,296.795933
666.055741,215,297.019104
711.720201,216,297.383479
677.450519,210,297.599206
691.725922,215,297.81936
746.587529,226,298.049113
729.930853,223,298.40731
737.560235,226,298.631979
712.35711,220,298.861906
734.316342,225,299.09109
751.694105,229,299.319542
699.640533,215,299.676775
735.989038,229,299.910913
694.073452,214,300.131705
794.629556,237,300.373591
754.167831,230,300.757778
732.953745,221,301.018478
728.183609,222,301.313711
701.68558,214,301.599595
738.450305,227,301.905602
738.513759,226,302.325092
769.337534,233,302.554876
744.580727,226,302.783822
740.241305,225,303.02038
749.182537,231,303.256785
781.006318,235,303.62899
765.765691,235,303.866972
811.359584,243,304.108848
746.894157,229,304.330386
717.94625,220,304.681947
793.94527,237,304.920804
752.736024,232,305.148321
793.219716,240,305.395842
778.650639,234,305.774627
761.162406,230,306.010286
737.876407,227,306.241964
808.266346,243,306.487154
820.320197,247,306.734215
781.860455,239,307.111075
775.928156,234,307.357933
720.327102,222,307.579598
891.076034,270,307.849974
801.526592,243,308.239531
731.543644,221,308.459569
704.610328,217,308.676976
721.428558,224,308.89688
852.887827,259,309.290359
818.058354,247,309.529356
699.373135,218,309.745148
742.380093,227,309.968665
797.759389,238,310.199288
695.880833,209,310.554461
719.782375,224,310.783778
738.708886,222,311.00819
786.217807,237,311.24677
758.670029,232,311.621192
773.422194,237,311.859042
751.874495,235,312.097456
835.991773,254,312.363781
815.742039,246,312.770076
798.498951,238,313.010822
747.267796,225,313.234642
355.53474,141,313.37298
878.449508,267,313.635777
805.031292,243,314.02901
760.733833,229,314.266155
788.933994,241,314.507102
778.496416,234,314.751405
832.273443,251,315.158971
866.267159,259,315.422635
749.106027,226,315.649168
652.561705,210,315.866788
786.797244,241,316.107476
753.497879,232,316.500803
683.018399,218,316.722536
752.788206,226,316.957123
714.473934,219,317.184199
775.700681,233,317.587043
792.449206,237,317.829901
712.549632,217,318.057012
653.956805,209,318.26975
749.339246,224,318.4792
801.618763,243,318.864828
812.95293,243,319.108405
759.02592,228,319.335378
772.950759,233,319.560579
883.662066,265,319.965625
794.739374,238,320.205974
830.998254,247,320.455037
763.460146,229,320.685174
701.356428,218,321.048767
798.637982,240,321.284272
776.433519,233,321.510674
746.413105,228,321.733352
748.644319,228,321.957067
759.008024,228,322.319555
810.029782,248,322.563929
863.890653,262,322.829778
766.439169,232,323.051444
808.19877,239,323.410972
695.440734,213,323.612354
745.697262,226,323.824033
733.455203,221,324.044235
810.824549,239,324.265308
700.463829,212,324.607579
826.587206,247,324.854657
776.530319,231,325.075254
421.555943,154,325.220397
843.67687,259,325.608799
707.26818,212,325.820992
783.797566,236,326.057305
794.021702,236,326.287799
894.218661,262,326.543586
822.804386,246,326.934762
668.366494,223,327.153081
815.676286,244,327.395978
778.663445,239,327.630629
873.440043,256,328.018675
790.705925,234,328.245342
742.685684,222,328.467699
811.591793,241,328.692504
777.614325,232,329.030069
757.410066,229,329.239535
786.204182,236,329.455185
706.742201,215,329.656945
810.089538,243,329.875496
807.276009,243,330.233785
754.904486,230,330.45415
882.217227,269,330.725155
696.482128,212,330.931951
757.33472,226,331.294299
782.917883,234,331.525392
755.083639,224,331.744169
838.055458,245,331.979421
710.131204,216,332.336082
877.302927,265,332.596446
833.301497,246,332.842511
786.45379,236,333.075407
778.760346,235,333.313725
766.157229,231,333.694194
780.124501,237,333.937707
788.478897,243,334.186609
908.414624,267,334.451275
816.405643,240,334.822127
521.369031,175,334.981968
738.298512,222,335.201311
851.782188,250,335.42997
809.93359,238,335.797128
839.512799,249,336.053218
733.708154,227,336.284346
721.11832,219,336.508869
896.571006,266,336.782836
828.018002,247,337.156168
817.761791,242,337.396527
873.84228,259,337.65833
773.685909,230,337.881998
863.992163,257,338.274567
829.200669,248,338.51917
805.117038,238,338.756243
896.535907,270,339.028678
768.818169,229,339.409508
801.983419,245,339.661037
878.958373,257,339.923258
507.021009,174,340.102354
808.0473,245,340.472443
836.340322,247,340.727131
843.851132,253,340.982639
941.681752,286,341.271619
707.21344,220,341.637775
875.892819,266,341.903264
726.569964,220,342.121938
706.760037,222,342.347548
857.166417,253,342.60339
836.900799,252,343.011133
903.546688,275,343.286451
854.896179,258,343.542652
805.839886,246,343.78678
885.442135,265,344.192527
805.553589,248,344.440527
851.845925,256,344.695776
923.863664,274,344.959242
946.242921,289,345.398859
510.910442,173,345.576072
863.473281,254,345.831005
754.784276,224,346.050243
784.473229,238,346.434267
894.45005,274,346.71784
513.44037,178,346.900418
820.31275,245,347.151685
898.379494,269,347.552932
852.848858,262,347.803661
765.484096,229,348.036785
850.624346,252,348.289164
859.473937,249,348.693512
855.937684,253,348.94322
858.21521,255,349.196302
780.578557,235,349.422861
912.379488,270,349.816282
854.839006,260,350.064693
943.295657,285,350.341367
824.633602,241,350.578261
799.576073,238,350.953697
768.286699,229,351.185905
858.0806,255,351.435869
852.659045,265,351.704927
870.066122,269,352.110249
804.394543,240,352.351394
848.759466,256,352.591443
650.621885,207,352.803271
799.76779,239,353.050904
876.299113,252,353.447971
882.029828,258,353.715483
824.281021,251,353.974915
841.895476,248,354.229724
904.539191,272,354.659713
822.964302,243,354.908114
881.679799,259,355.169337
817.403103,240,355.41446
876.293461,259,355.82301
871.055944,258,356.087041
877.187715,259,356.351615
903.191485,268,356.624652
853.718825,259,357.048717
887.866303,264,357.319136
766.198881,228,357.5508
841.555087,247,357.808058
902.880386,279,358.250187
885.357484,264,358.50023
902.632838,274,358.769302
891.58944,267,359.041331
822.365858,244,359.433329
863.915193,251,359.683685
820.754861,242,359.92253
821.750817,243,360.161458
763.585165,227,360.52659
902.718051,267,360.793792
886.255662,264,361.05825
807.020245,237,361.283454
908.97064,267,361.683087
889.802592,258,361.931858
855.515164,251,362.18293
874.660303,256,362.421325
864.105926,260,362.845796
843.443217,248,363.077175
643.744987,199,363.270674
938.362644,285,363.540477
872.024941,255,363.908719
939.824873,277,364.168047
766.915707,225,364.379153
761.037007,225,364.600714
938.505041,278,365.007414
963.457667,292,365.29751
789.855881,229,365.508415
527.687884,185,365.693285
914.669027,276,366.097061
903.913308,264,366.345737
871.316449,255,366.598326
877.976948,255,366.862226
876.964124,257,367.268743
909.103807,269,367.543972
910.553834,279,367.828124
973.707857,293,368.115616
898.545098,266,368.51313
863.738765,270,368.779623
889.891772,267,369.050788
932.858562,272,369.330472
1054.123128,310,369.776754
716.455326,218,369.987938
966.889349,289,370.264391
899.924483,271,370.660611
1010.737682,303,370.955658
916.213265,275,371.228356
788.449422,229,371.456599
880.47465,258,371.868144
758.066957,226,372.0846
933.507775,281,372.348836
930.69727,271,372.628371
782.982439,232,373.008058
787.336949,231,373.237629
912.958166,268,373.495956
518.48053,175,373.676848
910.185652,273,373.957879
832.979053,242,374.340524
940.474989,285,374.625192
900.450861,261,374.874779
913.182664,267,375.131744
885.65191,260,375.529213
716.973251,224,375.758262
946.847805,278,376.041751
935.369759,285,376.47806
836.775304,252,376.732095
950.052857,279,377.022688
961.13769,289,377.322975
1009.27463,298,377.773513
916.653071,276,378.045719
900.658171,265,378.316768
905.556619,266,378.587027
964.3614,295,379.029256
940.78761,277,379.302883
896.719357,266,379.578052
952.061191,280,379.869125
973.253564,287,380.328168
980.522586,296,380.632237
972.191414,290,380.930786
666.45381,208,381.29261
895.194599,272,381.567421
311.386771,130,381.699838
972.711624,293,381.998916
1009.00544,299,382.463585
955.671499,289,382.765059
886.506797,257,383.023727
918.975016,282,383.313234
348.738533,137,383.452416
939.746644,276,383.896254
921.926142,271,384.178806
913.140881,270,384.461411
872.639473,265,384.881197
878.373817,267,385.159034
933.251377,279,385.445004
938.289862,282,385.735572
302.297199,122,385.863806
1088.906221,315,386.318443
940.357936,286,386.595784
919.064079,266,386.866481
954.446952,281,387.278486
970.559738,283,387.55915
948.18663,284,387.840259
926.728441,281,388.121678
901.172641,260,388.514494
915.458938,263,388.780634
911.762223,268,389.057513
950.1968,290,389.35996
832.590734,241,389.765597
905.94676,273,390.036987
871.133796,250,390.290454
921.762103,267,390.562929
978.060989,291,390.993576
873.538016,256,391.24696
904.598216,267,391.510859
920.876015,266,391.906611
965.319785,285,392.181319
925.655202,277,392.448594
919.800434,270,392.71397
557.56685,192,393.037194
904.693523,261,393.300846
952.83735,281,393.597802
908.792237,280,393.891264
972.205826,286,394.345976
953.861792,280,394.630317
1002.999205,299,394.931601
950.5927,278,395.222226
886.393983,268,395.654084
915.664738,261,395.924067
908.311481,265,396.194863
976.149743,293,396.50277
954.826744,277,396.946371
945.660897,278,397.234544
967.962913,288,397.530281
760.466833,231,397.929034
791.128232,233,398.157348
979.019194,294,398.427884
838.940225,244,398.666578
973.972959,294,399.108634
953.709151,283,399.387774
938.163332,272,399.651836
895.373764,254,399.889234
874.80059,254,400.289752
985.469014,293,400.595778
865.431473,251,400.857355
907.162066,259,401.129323
964.750235,292,401.55538
858.976189,264,401.825125
959.976765,281,402.106617
943.996962,280,402.380326
922.216873,264,402.777404
825.325754,240,403.023102
944.497684,278,403.305937
893.479133,259,403.568936
527.082601,182,403.890363
901.444908,261,404.156762
968.156878,279,404.433507
845.227541,245,404.680439
896.176827,273,405.094459
971.14684,287,405.371894
939.146237,282,405.648865
965.804955,289,406.086914
907.876724,264,406.350066
908.439246,275,406.625079
