# {"t_start": 1554707093.4623113, "env_id": "Hopper-v2"} 
r,l,t
1894.517613,584,393.924057
1785.503455,509,394.557039
2572.720177,730,395.270538
3019.321359,859,396.224753
2515.27986,714,397.042975
800.593779,287,397.319548
3365.45246,1000,398.401316
3517.647604,1000,399.550826
3254.310454,1000,400.667354
1664.755396,463,401.263877
1167.499811,327,401.592
3374.185263,1000,402.695782
1155.938939,341,403.030885
3381.386794,1000,404.199286
1563.381632,460,404.824161
1134.72092,315,405.143831
1533.657047,433,405.585513
3456.857625,1000,406.751805
2137.669825,604,407.488477
2885.041139,808,408.419011
3353.053326,1000,409.559261
1991.282742,591,410.149989
3515.481671,999,411.287525
2010.843547,572,411.997244
1818.75798,539,412.531131
1671.808875,481,413.152628
1853.477915,525,413.677406
1470.161575,411,414.195189
2405.29815,685,414.801577
1527.386462,436,415.377956
1306.364873,371,415.758757
407.780146,144,415.908083
1438.097828,398,416.432305
1797.933414,535,416.953943
1872.936017,524,417.614157
2521.11596,707,418.433159
2943.39401,845,419.286881
1440.215114,402,419.810361
3012.141874,858,420.789356
1495.362523,413,421.18195
1837.034012,512,421.685733
1647.169716,460,422.299635
3515.987285,977,423.424193
1728.061439,480,423.873067
2929.457307,823,424.81426
1986.914078,561,425.535841
2501.507237,704,426.242594
739.747803,216,426.611826
2869.42782,792,427.383139
1498.470225,415,427.972472
1777.1678,494,428.46268
2758.062168,767,429.365077
1226.882832,340,429.694952
1478.616948,415,430.235794
2188.513949,620,430.840163
1634.107544,455,431.413953
1542.231946,426,431.824063
3362.935306,1000,432.905275
3421.036102,1000,433.959995
694.484171,203,434.139757
3528.418502,1000,435.231491
2859.073471,803,436.168452
3246.247738,919,437.227278
3033.734305,845,438.174208
1902.516941,525,438.699509
1302.863945,369,439.208905
1427.3916,402,439.610702
233.384223,112,439.720731
1397.725758,385,440.241306
2250.960121,619,440.839377
2993.953337,851,441.801111
1770.405851,492,442.435208
2380.181231,659,443.102508
3441.250262,1000,444.254466
2418.878643,668,445.093267
3541.838937,979,446.186692
1871.599566,529,446.799951
1425.481521,394,447.386134
3154.736224,911,448.425591
718.815668,212,448.641145
1899.807291,513,449.146489
854.587109,240,449.415402
1251.39757,352,449.914612
2122.079214,586,450.496426
2770.212188,777,451.417412
1074.712545,305,451.701948
3243.041639,896,452.75268
1203.805225,334,453.230989
697.156201,207,453.432804
984.739913,272,453.69876
1531.390488,438,454.26306
1461.93928,400,454.671948
3419.479085,1000,455.792211
3465.323158,948,456.818661
743.251927,221,457.029673
663.601536,202,457.232469
1194.792742,322,457.710143
3407.689364,1000,458.844583
917.500195,258,459.099063
1156.5161,318,459.42318
434.531393,147,459.573406
739.847423,215,459.791096
1281.522879,387,460.312323
2308.477285,641,460.961384
1217.30435,340,461.403082
3242.416195,906,462.358555
2172.700967,601,462.907799
1457.569238,400,463.402089
45.983067,28,463.428412
608.722604,187,463.601813
937.999935,260,463.846203
1301.103176,362,464.197285
974.941909,271,464.61132
2146.98204,584,465.195268
2980.966454,843,466.186049
1311.86838,371,466.726636
734.116506,218,466.956215
1475.068544,454,467.411531
1306.130503,366,467.913198
1011.537835,281,468.187255
121.820683,67,468.251546
3335.53753,933,469.324398
2025.298892,562,469.891316
1010.630625,287,470.342097
2462.554131,688,471.025884
1084.920712,304,471.459907
874.511317,244,471.699315
1469.732873,416,472.111469
1644.683457,458,472.703699
2561.121373,717,473.41611
3466.130048,1000,474.598776
1103.493215,307,475.050356
1201.61753,335,475.390556
2784.712611,783,476.309442
1223.532962,346,476.664397
1723.412912,480,477.29564
1304.528094,363,477.661457
3423.14799,953,478.785603
1200.859628,336,479.130547
1124.19477,320,479.454251
1441.93811,396,479.984637
960.731163,269,480.255874
1062.380881,299,480.555409
1587.282596,444,481.117448
464.95769,151,481.270808
1504.902041,410,481.692829
1860.262156,521,482.376302
1481.194009,411,482.802619
818.585023,240,483.1881
1814.788436,495,483.665612
715.475585,218,483.867368
1550.147468,435,484.4404
394.094999,135,484.575563
1360.21855,374,484.927849
1450.367934,403,485.481106
2046.55658,570,486.037371
992.020208,270,486.29423
741.465944,225,486.664635
901.61293,249,486.915852
1542.291268,419,487.33018
711.023994,210,487.539022
3497.154317,1000,488.67948
2769.977666,765,489.566764
1490.858096,407,490.090965
3465.922964,1000,491.18259
1299.625974,367,491.525593
570.914509,174,491.685386
3190.562802,889,492.678499
996.732097,281,492.961966
2127.020211,595,493.709027
2739.682394,772,494.625659
505.081383,166,494.794662
2129.767404,589,495.381445
151.973092,76,495.461036
1193.11974,325,495.927326
1839.907334,518,496.446842
1222.107119,334,496.940105
973.127456,275,497.22354
1523.491773,412,497.629813
2129.447684,594,498.370198
2596.76817,729,499.098026
846.088755,242,499.479086
2656.942253,749,500.235487
411.847496,149,500.542038
983.04972,281,500.825737
2309.676077,650,501.470485
972.773677,271,501.905421
1128.850536,320,502.224846
1688.302957,456,502.851486
1151.167824,314,503.159374
3369.298324,1000,504.315049
2529.559079,709,505.011114
1266.003519,352,505.497409
1659.894483,452,505.94961
3418.493264,1000,507.074566
2907.665131,824,508.014144
408.502006,142,508.14424
2308.905642,632,508.898543
1193.906435,332,509.213253
3269.548967,904,510.25562
1139.677615,304,510.569907
1192.00307,318,511.046394
1572.744667,449,511.490249
1400.716764,388,511.875287
666.919498,208,512.226623
835.624358,239,512.461599
1435.606371,395,512.848166
2110.726245,593,513.540897
2922.402729,827,514.516389
1014.923397,301,514.812746
2881.844461,813,515.756218
1038.308374,285,516.039618
1266.119201,351,516.387499
2259.598264,632,517.15287
1762.080065,481,517.605716
1567.732641,442,518.178205
1820.931626,518,518.68322
1316.597123,367,519.190997
937.824294,262,519.448293
1425.915066,392,519.831121
1259.369909,355,520.326902
1224.185585,330,520.656341
1353.536562,369,521.024938
1853.754872,520,521.692552
2195.94937,600,522.437566
1889.429579,529,522.981176
837.3542,239,523.225456
425.985706,143,523.376462
2271.340338,622,524.160135
1308.39129,361,524.53721
1302.060526,362,525.063743
2952.005954,811,525.989137
1151.750904,315,526.289087
2193.06897,606,526.889635
1436.537594,404,527.43716
1538.133873,415,527.849436
965.420855,272,528.118079
1503.69672,419,528.689655
1599.686115,446,529.122559
1635.769955,448,529.695961
1589.423236,423,530.117897
1175.913412,314,530.418297
1338.653694,359,530.922621
1737.626281,481,531.412857
1048.317104,296,531.86965
410.914956,140,532.011709
1276.311467,344,532.344932
1196.899234,324,532.655744
1920.596236,539,533.305533
947.035742,264,533.557388
1167.21871,314,533.858396
1678.096655,465,534.44206
1515.501229,408,534.830737
1283.856169,353,535.29702
3166.789488,870,536.319282
1255.688841,353,536.681187
1078.8605,299,536.989059
1543.361227,424,537.559855
1126.137677,311,537.874991
1805.752237,502,538.378353
1694.74507,474,539.002246
1624.078241,446,539.44248
1173.490577,334,539.907368
1185.391216,325,540.237223
899.336618,252,540.493874
1488.464181,410,541.035984
1224.326611,340,541.363864
2114.710613,581,541.928591
1934.247311,550,542.635109
1953.189925,536,543.180604
1364.483477,379,543.70053
1318.509197,357,544.071417
1187.08336,325,544.559474
1150.405754,324,544.890153
1505.230882,410,545.304762
1782.865161,495,545.937638
2144.755588,588,546.51505
1509.656075,416,547.063255
2250.540995,634,547.665524
1375.392724,389,548.187872
1584.40286,445,548.613683
1505.483844,424,549.153259
1857.717863,517,549.64787
2144.596348,595,550.357903
1258.29678,347,550.69215
1596.13097,444,551.113875
2688.734661,745,552.014397
2024.898774,554,552.728915
1709.903117,466,553.163172
2196.744375,614,553.86659
1311.954307,365,554.203994
1191.308113,322,554.510657
1688.465042,457,555.123754
3437.006159,1000,556.236892
1586.273216,438,556.65802
1281.479958,368,557.156024
1288.913921,359,557.487918
1916.421045,534,557.983728
1812.155756,505,558.588393
1140.058703,357,558.918787
1560.338807,430,559.484188
1286.703054,350,559.840483
1024.493071,285,560.12464
1590.917463,432,560.686438
1295.887752,357,561.035764
1448.137499,400,561.566163
1793.862299,490,562.036328
1473.195389,407,562.429219
1893.996107,512,563.098996
1552.674512,434,563.543463
1582.530991,438,564.108008
1895.88877,528,564.645215
1778.849593,502,565.305351
2408.734199,661,565.960355
2774.370142,772,566.870423
1311.87365,370,567.378738
3308.517497,920,568.290589
1390.911171,378,568.813182
1309.005772,361,569.175766
1169.669429,321,569.494761
810.113698,234,569.869413
1607.655911,462,570.322906
1149.731665,319,570.632816
1024.182006,277,571.050921
1084.825859,312,571.361655
1105.672306,306,571.660559
1288.087959,363,572.167657
1550.234081,420,572.568918
2209.734153,619,573.312036
1381.971878,390,573.694884
3434.402959,1000,574.814309
1399.814165,380,575.17069
1193.363296,322,575.633223
2498.890726,687,576.315281
796.247919,232,576.681353
3102.508618,883,577.708934
2650.307455,731,578.448271
3041.321357,864,579.444312
1275.94912,358,579.787188
1289.305492,349,580.257411
1722.959713,481,580.71345
1173.275352,329,581.160457
1151.996522,314,581.453908
1049.544804,296,581.745629
2122.895387,579,582.486547
1222.64491,340,582.827354
1368.962237,385,583.211676
2316.856009,644,584.011114
1286.584762,361,584.362633
1855.194146,508,585.026563
2042.805368,567,585.587242
3520.698144,992,586.70249
1210.310859,330,587.173255
1345.777334,366,587.542262
1055.710653,300,587.854822
2229.911891,620,588.631386
1645.812052,466,589.088465
2982.992436,836,590.101136
1524.452641,418,590.679284
1472.703124,392,591.083056
1903.309657,532,591.764643
2465.076074,690,592.432868
1816.843463,498,593.053338
1140.832822,307,593.365347
1244.819489,347,593.721634
2559.36992,708,594.56686
3492.822109,998,595.680603
3426.915635,1000,596.802105
372.125025,132,596.93233
2158.789975,594,597.646309
1133.857187,304,597.950466
1183.109927,321,598.273646
1387.263176,377,598.790151
3452.992673,1000,599.92318
1349.500428,371,600.297426
1271.757774,345,600.647354
2968.118125,820,601.629738
755.660646,220,601.850309
1572.697316,440,602.417453
1238.879111,342,602.742723
1905.616158,523,603.368163
1152.947502,315,603.65721
1774.088574,493,604.119293
1181.893855,324,604.589275
1880.930241,516,605.078964
2765.428909,761,605.95833
2692.799258,755,606.863233
1277.509114,355,607.20613
527.196368,164,607.371024
1689.856786,465,607.967518
1334.82155,359,608.322114
1320.138821,367,608.685775
663.842016,200,609.045804
1391.877192,375,609.426288
689.687109,203,609.619733
1272.65147,355,610.100021
1525.360588,416,610.519888
1052.260059,292,610.82404
1703.266558,465,611.4423
2471.494322,686,612.138929
1399.173911,380,612.684308
1966.815388,549,613.239084
1291.494242,358,613.769909
2875.760703,793,614.586488
1327.236276,370,615.102857
1672.9751,463,615.551295
1379.516024,385,616.066146
1403.021227,392,616.456713
2076.814325,585,617.164018
3230.110013,914,618.247919
3429.670108,1000,619.436405
3393.006396,1000,620.566988
1493.58337,418,621.112223
1019.362648,285,621.394764
3361.053137,1000,622.546506
1716.728546,462,623.01101
1873.200123,523,623.701648
1337.830426,354,624.09884
2315.637106,640,624.901742
1605.103707,437,625.328238
1117.822255,312,625.793123
753.131004,217,626.018124
1109.270461,305,626.329254
1875.426752,514,626.995605
2805.403873,782,627.790725
3422.731064,1000,628.936192
1636.127209,443,629.519803
3035.954212,851,630.496474
1337.47339,355,630.834396
2057.830094,555,631.533542
2796.274509,769,632.245164
848.205133,240,632.597453
1415.949166,386,632.952208
1045.665397,283,633.239367
1048.633952,298,633.675666
1187.885944,334,633.988164
1087.952069,301,634.276748
3586.174615,1000,635.404017
2738.74984,752,636.357896
1342.756718,370,636.712544
1692.176497,475,637.331776
3489.354929,1000,638.48253
1138.06167,305,638.776005
1306.992515,348,639.129677
3135.86819,876,640.170857
2706.90216,744,641.075441
1017.434756,278,641.348057
1278.023039,349,641.701308
1079.764015,294,642.173152
1682.370934,458,642.632058
3122.938475,869,643.595255
1588.681033,436,644.175152
1026.387768,277,644.459404
1706.132422,466,644.924286
1031.071149,284,645.371158
3438.428227,1000,646.353131
1344.217483,359,646.827392
1789.20834,483,647.274924
1194.085196,323,647.733428
3497.122954,1000,648.878103
1756.265383,474,649.342683
2181.544235,605,650.059182
1020.243704,283,650.328892
587.399603,179,650.510297
2006.680636,556,651.190099
1168.914706,329,651.527176
2247.152026,612,652.290808
1616.92378,441,652.732213
1486.241384,415,653.158311
1555.593595,423,653.749297
3286.264806,912,654.845612
1345.90926,364,655.189405
1879.978807,511,655.817287
2503.002597,698,656.48718
1012.468776,270,656.872695
997.382673,273,657.126591
2130.95858,583,657.682329
1885.983229,516,658.334256
1827.685867,499,658.832856
1243.564898,330,659.313895
947.487108,262,659.579674
2433.493192,676,660.353255
2134.414645,599,660.932802
1425.493138,379,661.416134
2789.274326,761,662.189786
2950.820892,809,663.174436
1610.393516,433,663.606238
930.497346,256,664.02451
1333.146396,357,664.374013
1648.266823,450,664.974148
2199.098066,604,665.562697
2722.858388,758,666.484602
1361.819139,368,666.833945
1331.100332,353,667.312839
1903.359972,524,667.83228
1460.325059,389,668.228334
1345.905361,372,668.742089
2501.389784,701,669.449767
1190.985287,320,669.912257
1891.379333,514,670.422746
1065.680805,290,670.866117
1216.709197,328,671.195555
1344.863124,359,671.566166
2321.497469,636,672.373322
1338.400201,365,672.752638
1239.461179,327,673.24476
1506.21618,403,673.658917
1435.750952,387,674.059989
1777.91454,478,674.676962
1076.097371,294,674.969007
2807.740679,771,675.859114
1869.247447,498,676.33915
1529.588362,409,676.890228
1159.545962,314,677.205577
1277.365592,341,677.544468
1487.046765,395,678.097077
2220.828565,614,678.701817
2843.02695,785,679.64006
1369.444292,370,680.007517
1430.956784,380,680.537448
1924.053796,519,681.028422
1479.968527,397,681.581182
673.084071,201,681.774681
1377.298333,376,682.142503
2156.41136,583,682.879924
3337.664192,905,683.923542
1739.079533,459,684.371589
2000.41759,557,685.053276
1200.615204,323,685.360807
1293.075494,358,685.708923
2738.219324,729,686.576744
1302.202239,347,686.910177
3443.914004,1000,688.021589
3422.546478,937,689.111496
1349.645962,361,689.619435
3392.849955,911,690.650381
2046.817719,548,691.164252
1404.089636,374,691.517983
1233.322618,325,691.950438
1039.876664,288,692.209542
1635.882823,439,692.749749
1519.145335,401,693.123209
712.219068,205,693.309074
2431.223257,646,694.061239
1729.96307,461,694.519633
3490.679997,1000,695.616775
2115.776357,574,696.318114
333.49355,125,696.435835
1575.164954,433,696.851971
2090.800659,574,697.544927
1369.720878,368,697.915346
3668.222866,1000,699.064173
1084.744662,290,699.357198
1424.419217,382,699.883128
2484.993817,674,700.554865
1366.077124,373,701.077583
3066.146221,837,702.070129
1808.985191,488,702.562376
2718.60844,741,703.411408
1436.171448,387,703.749765
2417.093506,653,704.527156
3136.769181,845,705.505785
1132.539232,323,705.815982
2251.236595,617,706.577835
1947.746819,524,707.083256
1448.509263,383,707.589135
1618.308246,426,708.021396
392.396546,148,708.17285
1574.689351,423,708.592298
2791.058409,755,709.490127
1711.804165,461,710.099544
2253.450161,611,710.706693
1716.818766,464,711.318457
1859.712979,507,711.841887
1354.223218,362,712.352605
1109.304077,311,712.64525
1629.155037,434,713.071059
1585.530325,418,713.618968
2840.861441,773,714.410587
3121.485677,860,715.390566
1326.257884,359,715.894448
1028.035725,281,716.168627
1251.796818,327,716.491343
1860.22131,503,717.149754
2233.436526,600,717.732977
2228.555619,609,718.462752
2826.715493,770,719.358183
1591.415461,421,719.775215
1295.249072,339,720.106955
2879.116121,778,721.013434
2446.869144,666,721.833067
1592.769113,416,722.24417
1641.112279,439,722.824992
3578.286591,967,723.921338
1939.975979,531,724.45244
1221.176189,328,724.799667
1290.325986,341,725.290118
1460.250624,382,725.679195
1532.081673,411,726.241192
1439.826619,387,726.623142
1293.342937,353,726.99184
2809.946266,769,727.889552
1801.725914,486,728.502183
2167.951014,579,729.056581
1363.620826,358,729.414339
2217.390596,588,730.137466
1056.212301,291,730.427408
1940.648601,522,731.065251
1297.280848,347,731.391232
1471.532878,390,731.902535
1188.340657,330,732.228682
1972.203879,518,732.741605
1523.373406,411,733.290017
1507.488818,393,733.679978
982.928124,271,733.951483
1793.539331,476,734.558243
1483.32188,397,734.94883
2359.893687,625,735.724029
765.612544,224,735.953355
1235.070343,329,736.279486
2491.75125,673,737.066497
3001.405682,814,738.033165
1346.304659,366,738.391005
1400.815286,372,738.914575
1726.997014,456,739.367798
1624.621914,432,739.812564
1841.260481,486,740.474607
1645.62906,447,740.921847
2294.29863,619,741.700294
1372.084784,363,742.059596
1416.014232,381,742.571203
3526.72638,1000,743.68292
1138.240678,314,744.008073
3528.864656,1000,745.179404
3528.191096,942,746.292031
2259.1071,595,746.90634
1371.365564,360,747.434075
1127.684491,302,747.742214
2137.457055,567,748.456279
2071.766414,554,748.9651
3125.764579,836,749.945876
1381.410143,363,750.310984
3507.194126,1000,751.394861
2170.775707,580,752.133928
3246.450444,882,753.140873
3535.343027,1000,754.296625
2566.66867,697,754.995973
1633.618262,432,755.558341
1961.512955,522,756.062629
2188.175431,592,756.773608
1266.155534,345,757.118692
1659.231899,442,757.704581
1958.3244,518,758.199766
2225.968656,604,758.972658
1318.099034,344,759.316984
1049.779688,290,759.594708
1371.871652,371,760.089935
2661.905537,727,760.776994
1475.925362,388,761.290704
1790.725016,466,761.762014
1115.15778,297,762.206312
2372.195865,643,762.815056
1052.571873,285,763.100708
3413.396902,942,764.193478
3277.82251,888,765.167505
1066.824084,291,765.619336
54.517694,34,765.654318
3519.197476,1000,766.816401
1542.368999,406,767.201724
1345.092545,358,767.537743
1841.416561,505,768.151357
2319.70369,638,768.769296
2578.477549,696,769.57134
1509.773909,403,770.060526
1437.676098,380,770.430811
3482.985504,934,771.47089
1915.422909,528,771.967493
3555.603323,1000,773.099843
1746.944204,457,773.691949
3539.755206,1000,774.786867
1980.009012,531,775.285485
2111.887654,556,775.970752
3607.323774,1000,777.069017
3704.374252,1000,778.262632
1396.648152,369,778.615069
2260.670198,611,779.349369
3641.011665,1000,780.540724
2898.39719,787,781.336346
1505.643564,406,781.88241
1554.743711,414,782.287846
1632.646368,433,782.876365
2506.377514,668,783.530942
3584.737348,966,784.64836
474.523036,166,784.807805
1289.702915,344,785.283513
2100.514279,554,785.856819
706.854783,219,786.248012
3558.152192,1000,787.246149
1104.620255,300,787.679809
1068.432252,293,787.957419
2633.722148,702,788.788523
3586.267882,1000,789.907171
1861.288098,510,790.390854
2900.769927,778,791.268483
2651.618878,710,792.153732
1676.658791,452,792.614794
1432.374807,377,792.997729
1619.323764,433,793.593206
1401.522266,380,793.979856
3618.680992,1000,795.095071
3505.644316,951,796.159263
3576.462034,1000,797.301178
1442.239321,383,797.825383
3613.086227,1000,798.972629
2950.587518,793,799.752612
3714.239952,1000,800.85174
3527.92759,1000,801.966227
3505.015788,1000,803.09617
2542.988764,687,803.946922
3569.071105,1000,805.122693
3543.232005,1000,806.250022
2234.679571,593,806.833005
2303.148465,615,807.583447
3138.283341,833,808.552304
1010.133358,277,808.829531
2122.310938,564,809.532365
1367.470374,367,809.904335
1079.005472,286,810.192607
3686.251012,985,811.308944
2331.493494,619,812.095446
1065.463692,301,812.407545
3547.698356,1000,813.590289
1043.352248,283,813.884729
381.87938,143,814.180752
3577.108436,1000,815.299433
2310.279762,615,815.913685
1701.433005,445,816.499597
1800.335398,476,816.971777
1286.455052,335,817.292066
682.487312,207,817.644327
2885.33507,771,818.417789
3068.887592,823,819.386639
2001.225279,531,820.07936
3209.423966,852,820.953456
2775.912349,753,821.844181
1277.467921,338,822.316731
784.191768,226,822.541988
3012.595485,806,823.462876
2292.35383,606,824.064574
2376.523328,628,824.824297
1597.28078,424,825.245343
2401.738057,638,826.000435
2184.871962,585,826.565742
1692.633772,450,827.134681
1921.877195,506,827.648945
1561.649203,414,828.210739
2644.901384,710,828.904992
384.101117,143,829.184584
2719.194139,723,829.899667
1395.415924,373,830.40118
1050.295098,280,830.681268
1398.883267,368,831.042034
1365.684463,352,831.520511
1177.469618,315,831.847107
1588.614936,433,832.296982
3223.525506,859,833.310583
3653.230819,1000,834.472627
794.936156,250,834.730955
1231.421468,328,835.212146
1187.07711,318,835.532093
753.067617,219,835.750485
3232.875721,866,836.758843
1337.603365,351,837.104506
1574.981747,410,837.658437
1340.855941,346,837.998867
2516.563183,666,838.809783
942.557943,261,839.062179
1847.419307,495,839.716818
2177.417259,607,840.30121
2166.559608,584,841.012074
884.41997,247,841.263975
1554.225638,407,841.6766
921.471044,255,842.084146
1945.328646,522,842.613782
1347.448903,350,842.970409
1401.887263,372,843.504862
718.393627,209,843.713134
2556.117549,679,844.527651
1757.474132,479,844.983663
1116.089449,304,845.252275
703.773969,211,845.575597
1705.669723,464,846.008403
709.955982,210,846.201774
402.084266,144,846.332288
115.470314,65,846.392309
1038.582372,281,846.799336
3524.41356,1000,847.950489
3547.851577,1000,849.125724
2964.437089,803,849.940181
1667.86471,444,850.481231
1669.494772,443,850.911072
1211.0885,319,851.351754
1873.004005,505,851.842695
1444.786286,385,852.380207
2061.339169,565,852.917714
2605.969145,701,853.75973
2354.497486,624,854.385414
1410.556347,374,854.912235
1126.987803,305,855.200141
405.060492,144,855.344709
1168.885518,317,855.666967
1002.893253,272,856.09726
2994.67777,804,857.019636
1681.044026,453,857.463177
3454.712435,933,858.519223
1687.132846,451,858.958283
1639.637624,429,859.531374
1590.016741,433,859.956811
2443.75182,655,860.745097
403.437634,142,860.88862
1857.277572,498,861.370782
1979.636764,529,862.040885
3573.157782,1000,863.193599
1057.385708,288,863.484703
2180.922115,571,864.219712
1553.183171,408,864.60949
400.770964,141,864.744245
118.812166,67,864.809823
1291.91742,338,865.271906
712.643787,213,865.47403
1251.846048,333,865.799428
782.423397,229,866.015456
1096.526958,296,866.427897
1110.897632,300,866.713606
1485.507856,392,867.088937
650.806658,192,867.449955
2017.659103,538,868.004156
805.838365,231,868.241443
1207.872607,325,868.731122
1632.390047,445,869.155676
1899.673951,506,869.788838
1504.045903,404,870.183296
1055.764161,290,870.463784
1844.831873,488,871.068094
1030.053376,288,871.333973
1316.554688,345,871.662781
2206.028212,603,872.41615
1313.876269,344,872.776206
1282.155483,346,873.286568
1043.444366,285,873.57735
1001.035719,275,873.864488
1169.464634,325,874.349541
995.118254,273,874.615844
1061.95026,289,874.912291
1951.329068,514,875.578832
1083.407084,294,875.879089
1266.952726,332,876.211292
1684.807723,448,876.808784
1628.206106,447,877.257269
1483.099971,394,877.656143
1628.224075,430,878.222583
1348.928342,369,878.583418
841.27083,243,878.819621
2134.161988,578,879.543007
122.615197,69,879.616849
1149.950606,317,879.931991
1057.90261,284,880.341009
1417.052744,384,880.732033
1932.777,522,881.399094
957.818318,265,881.656861
1484.354995,407,882.037802
1332.92193,366,882.509554
3671.460936,1000,883.58964
996.26398,276,883.855201
1695.553018,455,884.290032
1891.329692,497,884.8852
1225.259859,337,885.205223
987.652213,273,885.473657
909.36705,248,885.869236
123.119892,69,885.94015
2243.345657,592,886.540022
3552.249755,1000,887.822982
931.888563,255,888.139324
1462.729477,395,888.717409
1228.691857,320,889.047595
705.558929,210,889.262522
964.930269,263,889.684031
1635.703649,437,890.120161
1540.201542,418,890.511256
3386.786268,895,891.48624
1329.425321,354,891.950075
2133.942799,571,892.4887
1364.788555,358,892.936134
1717.3977,459,893.375467
536.78321,164,893.539335
1065.223042,286,893.814664
1366.204789,369,894.279533
2040.48411,542,894.788929
3338.049395,889,895.804403
3730.246839,1000,896.932104
2529.497087,673,897.69416
1435.21243,381,898.023435
1536.89284,408,898.517719
1341.075344,355,898.846664
1770.618911,468,899.270208
1061.312996,288,899.718514
1031.161895,277,899.997335
1762.421008,477,900.467165
1620.469557,434,901.051872
1716.532507,453,901.597482
1838.138767,494,902.266786
2573.350526,691,902.937765
1667.463348,449,903.53022
1035.237809,281,903.815666
1448.245681,380,904.355261
3598.454478,1000,905.448641
1644.411611,435,905.870717
1326.608946,356,906.219616
2362.165653,629,906.998131
420.365876,143,907.140523
1024.404979,276,907.405346
1701.702927,461,907.975688
1933.94303,516,908.47715
1624.879501,433,909.026388
1455.318008,385,909.394147
998.386825,279,909.666621
1442.56229,387,910.177402
2213.347146,607,910.782723
3567.115363,1000,911.881139
1864.577295,501,912.519463
2058.729372,556,913.057894
1488.652418,395,913.620203
2326.751775,614,914.220481
1354.844988,368,914.728812
686.269631,207,914.934413
358.918558,131,915.061669
1198.328487,316,915.378165
1511.890511,404,915.945442
636.514776,193,916.14344
768.716341,225,916.374952
1866.974099,504,917.003673
1370.071618,367,917.371076
1389.766717,372,917.745183
1302.960812,357,918.253836
1316.473823,355,918.615322
1023.179784,277,918.896315
1911.76636,507,919.507991
408.77227,142,919.637271
1699.315236,441,920.06665
2177.614743,572,920.786123
2064.41578,555,921.333988
951.452349,260,921.749063
1361.079588,367,922.091883
1768.432522,478,922.720672
1328.967508,359,923.078902
1396.242905,377,923.452452
1547.608759,407,924.01739
2029.261942,550,924.567281
1355.840849,364,925.096307
1544.252924,405,925.5128
1958.157218,537,926.131553
2070.4785,551,926.848793
756.00636,220,927.065811
2595.345413,689,927.841996
1308.828663,351,928.180383
1555.18525,409,928.736818
1703.400225,457,929.170671
1978.139409,532,929.871551
2181.794775,584,930.444134
1273.179088,339,930.922351
3597.867268,1000,931.921741
1414.249991,376,932.465258
821.290981,231,932.692112
3579.205015,1000,933.852972
1119.005266,300,934.156253
3135.752673,846,935.186913
1330.683557,361,935.687523
663.307787,196,935.88552
1306.112114,359,936.256871
1352.940281,355,936.61852
1380.580509,365,937.133573
1430.01143,373,937.49431
1226.298488,323,937.813394
1412.283719,382,938.315195
1481.112357,387,938.682459
2701.114183,735,939.548397
122.668911,68,939.620759
1284.094554,352,939.981767
1998.134977,536,940.628257
1118.681254,305,940.933417
1566.716019,428,941.529444
1290.245449,336,941.861222
1223.918317,324,942.176472
1479.186788,394,942.712126
2013.472189,530,943.229368
2021.525079,539,943.906187
1735.994623,459,944.364974
1966.846078,518,945.058736
1154.087273,306,945.370708
1192.345644,315,945.691056
1100.613128,297,945.98189
1501.85109,399,946.520272
1420.705618,373,946.867671
1043.836525,289,947.274351
2935.392736,790,948.066869
1568.74439,416,948.640189
402.87053,144,948.786909
1679.982669,444,949.242047
1709.5741,452,949.857116
1489.098055,396,950.246312
3630.043363,1000,951.387943
1213.662014,319,951.700277
805.292862,226,952.062506
1384.427993,363,952.423792
1888.460258,501,952.932015
2729.834844,729,953.798163
1060.495091,286,954.086102
1570.637658,426,954.674508
1623.228003,427,955.084803
3109.154602,826,956.065659
1563.892528,411,956.486472
1700.402023,447,957.093647
1652.299241,433,957.525815
1683.676234,455,958.114208
724.011009,211,958.328422
1643.343846,453,958.784156
964.292501,263,959.172958
1674.741974,444,959.614079
1271.300157,333,959.934389
1662.435892,434,960.490635
3559.302042,1000,961.580214
1492.523321,392,961.954919
974.313342,267,962.350847
3496.660777,1000,963.337338
1381.952757,364,963.826912
1935.543014,503,964.300474
1938.665142,527,964.946011
1076.495315,290,965.233446
1650.970301,453,965.828933
1853.610852,482,966.298503
3481.182321,936,967.352027
1278.265157,344,967.688455
2728.698926,728,968.538077
1769.345998,480,968.977083
3532.22259,949,970.034676
767.969794,223,970.379572
1672.343525,454,970.83754
3561.531642,1000,971.94949
3596.791643,1000,973.064776
1402.09566,370,973.437525
1074.004185,297,973.884615
1725.706079,454,974.29702
1231.612493,327,974.61883
3144.144248,849,975.614105
2334.29589,626,976.398788
1669.365958,451,976.858509
1804.707111,498,977.532111
1031.982294,279,977.814436
1717.290544,463,978.410583
1266.55338,336,978.744472
2228.790303,620,979.347036
2467.984956,663,980.132066
2957.505659,796,981.100465
2197.404309,593,981.714607
1970.642392,530,982.396357
3102.816927,832,983.379782
1383.515197,371,983.761387
1376.607217,376,984.275193
1446.081436,386,984.669527
3688.974382,997,985.791093
1304.431156,357,986.145123
1603.018759,419,986.689316
2211.231523,580,987.233043
1958.108274,511,987.833987
1655.082258,447,988.232687
1692.354637,457,988.781913
1413.076418,367,989.144539
1858.680812,488,989.627556
