# {"t_start": 1554708228.502428, "env_id": "Hopper-v2"} 
r,l,t
898.863512,269,927.81673
903.487611,276,928.071352
739.074526,222,928.290143
667.391852,204,928.490392
1302.447912,382,929.006646
923.29664,267,929.270783
1133.758991,332,929.615798
3171.859769,1000,930.749278
3114.201031,1000,931.885701
1163.085267,345,932.371098
1617.59552,483,932.865804
1720.492806,506,933.529677
883.694572,258,933.791114
722.227836,218,934.014227
1439.006632,430,934.62183
1090.544243,313,934.925725
743.580931,226,935.144222
3150.06438,1000,936.301885
1055.106815,304,936.607475
1443.644437,435,937.209933
1016.342742,306,937.518095
3205.796692,1000,938.686876
758.153519,224,938.908868
3161.077888,1000,940.04852
683.308336,204,940.253685
862.420669,274,940.672711
1175.924327,347,941.022833
921.590042,280,941.302202
940.28827,290,941.726759
713.236925,212,941.936666
1397.725104,418,942.357335
734.678039,220,942.580687
1643.874322,486,943.230779
3217.616587,1000,944.421904
2359.851633,714,945.307808
1318.429936,381,945.701769
690.747388,211,945.918682
1592.04654,472,946.53151
920.639534,270,946.793791
948.618273,288,947.068533
692.214548,210,947.272899
739.577812,216,947.612157
3216.178838,965,948.791558
785.737616,236,949.026626
1065.293931,312,949.330393
657.477894,192,949.523685
3286.424482,1000,950.688644
708.969822,222,950.916785
1997.786016,603,951.694721
827.335173,244,951.94966
1969.535065,600,952.728468
1189.076177,356,953.09927
706.383025,211,953.324152
911.063084,268,953.742281
1184.203102,348,954.103138
2756.008378,827,955.04112
1200.525182,360,955.397582
921.205796,268,955.645663
3121.529928,940,956.71971
615.9573,192,957.065728
1172.490842,346,957.427652
661.18079,205,957.633553
2744.994345,821,958.605909
2151.220552,638,959.413238
649.275036,189,959.613126
687.535442,204,959.826101
1024.500581,304,960.126437
3205.045262,1000,961.323042
2641.474208,783,962.28117
718.552746,223,962.497323
831.738809,245,962.735265
1786.936409,527,963.405902
831.725324,244,963.648395
715.325951,218,963.867588
2003.591563,599,964.590724
2560.538522,782,965.470707
1990.136483,591,966.080638
1933.992253,571,966.813671
1131.759619,347,967.173624
2500.708833,749,968.102058
3185.838848,1000,969.229057
2511.980563,762,970.14476
2773.380498,847,970.940518
2406.180824,712,971.754823
788.037701,229,971.976007
1115.096818,329,972.414007
759.737271,225,972.636883
1044.992884,305,972.93919
929.994394,276,973.365352
1709.029801,504,973.885348
2484.355574,763,974.810754
1219.204047,364,975.19024
1182.556415,361,975.550136
866.888795,252,975.957652
2733.901791,834,976.945919
1902.051343,560,977.514168
1478.456237,432,977.94462
2245.435763,677,978.773495
845.537906,242,979.023621
1616.498232,487,979.689535
1215.955797,350,980.040695
1470.607601,431,980.637868
1992.528042,597,981.236439
1120.282839,321,981.73004
941.851461,285,982.008776
1114.77214,319,982.329307
3210.31018,1000,983.42
1728.968725,525,984.05415
2304.739894,694,984.745197
3163.819184,1000,985.870555
1447.592096,428,986.441158
899.361418,278,986.724482
2189.593351,652,987.537519
883.026338,255,987.796692
3193.580114,1000,988.925963
1917.328253,581,989.46985
967.820585,292,989.886699
819.046611,238,990.119363
1644.060758,485,990.608227
1496.756804,448,991.222024
3021.053769,899,992.27618
1478.871762,433,992.713639
1954.807879,613,993.505043
885.270739,271,993.778119
1075.063661,314,994.084991
2095.539833,618,994.840502
2641.575279,796,995.829312
1587.352472,475,996.297058
911.971965,275,996.563
2708.913682,803,997.520882
1643.155507,485,998.143053
1374.690476,399,998.547154
2397.485733,726,999.455769
1086.355291,324,999.769099
2475.880396,743,1000.676981
2396.058923,714,1001.407099
1655.908467,497,1002.058679
1376.734047,405,1002.461925
3190.360933,1000,1003.590353
1423.564594,418,1004.138477
1409.474025,409,1004.564279
3218.710274,961,1005.707484
1251.224864,374,1006.085421
1500.69156,452,1006.687017
3203.571292,1000,1007.837144
2227.475392,668,1008.620187
2018.410615,604,1009.223533
1873.844464,567,1009.932169
1129.850418,331,1010.246561
3066.523623,919,1011.309673
2432.200545,728,1012.216779
1644.592847,492,1012.705092
872.158319,260,1012.963448
2797.785057,851,1013.940448
902.175857,265,1014.183991
1983.798937,583,1014.894689
1643.681893,480,1015.364046
1935.549243,576,1016.058095
2960.838152,896,1017.087557
1715.544238,506,1017.586494
3214.332256,1000,1018.661622
1757.446935,531,1019.305877
1554.009778,472,1019.760549
3182.231072,1000,1020.897697
2271.133347,690,1021.734377
2083.787171,625,1022.480074
1171.541621,340,1022.820637
1428.073494,411,1023.23456
1497.320977,451,1023.837565
1427.847671,417,1024.262453
2108.489086,634,1025.049985
3254.582325,981,1026.170449
3113.948924,1000,1027.292155
3235.700647,1000,1028.435885
3184.666288,1000,1029.600847
3303.628808,985,1030.685277
3232.654044,1000,1031.795891
3223.573076,1000,1032.922261
3230.563174,1000,1034.049191
1725.235788,523,1034.550604
2376.498741,712,1035.388474
3047.806711,920,1036.412649
2258.832631,670,1037.085491
3145.042584,1000,1038.233544
1998.114922,592,1038.975448
1671.091598,490,1039.474225
2508.573191,744,1040.36968
2674.251997,804,1041.293956
1417.480361,418,1041.695908
2199.661376,652,1042.46458
1601.303335,470,1042.952567
1380.116015,402,1043.532888
1410.087227,416,1043.959885
2027.639443,606,1044.677058
2470.689788,735,1045.407811
1344.906157,393,1045.95006
2702.548038,802,1046.870717
1740.458867,519,1047.37226
1037.128956,307,1047.677936
2945.243319,878,1048.68516
3263.622215,964,1049.783283
1080.193749,310,1050.232178
722.037637,216,1050.452063
2012.936089,603,1051.069876
629.109841,198,1051.416829
1652.860782,482,1051.901765
1999.52293,596,1052.625097
1474.011131,438,1053.057614
971.719258,288,1053.348847
3211.106757,1000,1054.495762
810.242604,241,1054.883031
1696.979111,500,1055.356258
1156.98065,332,1055.667377
2954.323675,877,1056.710602
1602.72973,478,1057.361082
3240.216429,1000,1058.51707
1529.726314,459,1058.96624
1315.244187,381,1059.340927
1715.688547,507,1059.976227
1382.777302,404,1060.38244
1090.100365,319,1060.846313
1995.639833,594,1061.451669
2200.682728,653,1062.278079
1656.167288,482,1062.772371
1192.240655,351,1063.284054
2011.005762,601,1063.906802
2899.273792,871,1064.961992
3234.498135,1000,1066.112399
1161.992506,352,1066.4541
952.255702,294,1066.876576
1986.970544,586,1067.511597
1316.667891,386,1068.068534
777.708308,222,1068.286235
939.72998,279,1068.554457
1855.636585,562,1069.246992
2003.080366,592,1069.854414
2774.229622,846,1070.872026
2607.038153,775,1071.80503
1042.176468,306,1072.116195
994.625329,295,1072.415154
958.990106,285,1072.874365
1560.383061,466,1073.344403
1158.645402,347,1073.844151
3119.46557,1000,1075.040561
721.811098,214,1075.259517
3242.492826,1000,1076.424574
1210.092328,357,1076.789002
2086.711625,630,1077.600936
3113.537226,933,1078.678419
2591.144306,767,1079.436885
3302.430444,986,1080.563234
651.541198,201,1080.900936
2680.866987,798,1081.695436
1773.125249,527,1082.361637
1092.08351,316,1082.678116
988.335715,290,1082.970191
800.851918,242,1083.345326
1102.638426,324,1083.67905
976.112082,301,1083.986504
1123.632203,332,1084.459484
1408.705163,414,1084.881328
886.419638,259,1085.144886
1814.984708,528,1085.806182
1102.542817,324,1086.138277
1386.871012,406,1086.551866
1800.612082,528,1087.220176
673.568265,200,1087.416133
1035.795074,306,1087.711749
820.745979,242,1088.10497
1573.249722,471,1088.565336
748.14676,226,1088.787566
954.877297,285,1089.223948
767.587973,233,1089.450988
1081.363726,321,1089.752212
1128.081768,323,1090.243506
1898.659827,565,1090.801215
1058.3079,308,1091.105471
907.963138,270,1091.535984
741.964991,224,1091.748593
744.558332,222,1091.965584
991.817279,290,1092.251012
3277.908028,982,1093.342845
673.847186,203,1093.543148
1770.707365,537,1094.217311
1832.896613,542,1094.851177
1855.732654,547,1095.351964
1073.634873,306,1095.637555
1725.465789,510,1096.249014
3219.334842,1000,1097.408214
1207.450473,359,1097.774228
1675.790628,498,1098.432392
1130.517784,332,1098.763499
1070.349398,321,1099.062085
1182.868573,348,1099.529033
1021.571189,295,1099.806237
1615.430947,476,1100.259568
3265.870614,1000,1101.398866
942.196411,277,1101.849036
993.529699,290,1102.148121
1068.078816,308,1102.464344
1002.991516,291,1102.882868
3112.135043,935,1103.756685
1095.339357,325,1104.228504
1331.805949,391,1104.634947
2109.672473,632,1105.428124
1194.646678,350,1105.785074
1163.701008,334,1106.124089
3159.469312,1000,1107.299382
1840.537519,542,1107.989846
929.578335,282,1108.257806
2561.940309,764,1109.141249
1476.211602,436,1109.577731
2653.15671,802,1110.494783
2824.384677,833,1111.49808
944.118611,279,1111.788056
1666.65618,499,1112.442878
962.638559,291,1112.740929
963.408867,290,1113.028946
3202.140818,1000,1114.16374
1733.810854,520,1114.85852
3111.902621,934,1115.96708
1847.151745,563,1116.512214
3243.851921,1000,1117.661281
668.507556,213,1117.87841
3264.341915,1000,1118.984844
1142.266789,334,1119.426106
1083.685974,310,1119.731051
759.586148,224,1119.940178
3222.473295,1000,1121.028551
3169.267315,1000,1122.159417
2111.987083,633,1122.934773
1182.472596,345,1123.290987
1173.624205,347,1123.835748
3198.740993,1000,1124.84964
1089.183938,310,1125.332846
2843.355281,847,1126.353157
1081.429531,312,1126.674629
909.277897,265,1126.948401
1404.98661,408,1127.523458
1885.819973,563,1128.099881
1459.997665,427,1128.668595
1251.387481,373,1129.05603
985.633325,290,1129.337152
3168.680885,1000,1130.395902
2184.03054,649,1131.128061
2207.120705,667,1131.735516
760.859875,232,1132.079126
3277.866419,1000,1133.1489
1692.002625,498,1133.640099
1086.626894,315,1133.959838
3233.338737,970,1135.051921
2129.452126,622,1135.805309
1402.875073,415,1136.209551
3185.378312,1000,1137.290628
3264.486665,1000,1138.371643
1217.275407,357,1138.863475
1343.857593,395,1139.226416
1393.143253,406,1139.734323
1682.265927,504,1140.194663
2664.558255,794,1141.063662
